UserID, TotalActionNum, Time, Task, TaskActionNum, Address, Past_1, Past_2, Past_3, Past_4, Past_5, Future_1, Future_2, Future_3, Past_CogLoad, Future_CogLoad
004, 196, 1661810518.935582, Point_of_Interest_Analysis_2, 1, 00402444, 00402444, 00110269, 004078f9, 00129e70, 0014069b, 00402444, 00402484, 00110269, 0.0769048088763078, 0.3088021367259731
004, 197, 1661810618.441685, Point_of_Interest_Analysis_2, 2, 00402469, 00110269, 00402444, 00129e70, 004078f9, 0014069b, 00402444, 00110269, 00129e70, 0.0795646750867842, 0.31742477494754234
004, 198, 1661810624.374318, Point_of_Interest_Analysis_2, 3, 00402260, 00402260, 00110269, 00402444, 00129e70, 004078f9, 00402469, 00402444, 00110269, 0.07981583376742629, 0.3180177777310019
004, 199, 1661810661.616104, Point_of_Interest_Analysis_2, 4, 00402260, 00110269, 00402260, 00129e70, 00402444, 004078f9, 00110269, 00402444, 00129e70, 0.0807150849680829, 0.32146776145055656
004, 200, 1661810814.690955, Point_of_Interest_Analysis_2, 5, 00402444, 00402444, 00110269, 00129e70, 0014069b, 004078f9, 00402444, 00110269, 00129e70, 0.08419125695519353, 0.3343834444321321
004, 201, 1661810880.091449, Point_of_Interest_Analysis_2, 6, 00402462, 00110269, 00129e70, 00402444, 0014069b, 004078f9, 00402444, 00110269, 00129e70, 0.08596552749591836, 0.33981310762854566
004, 202, 1661810884.594993, Point_of_Interest_Analysis_2, 7, 00402444, 00402444, 00110269, 00129e70, 0014069b, 004078f9, 00402462, 00402444, 00110269, 0.08597670378992425, 0.34026461621082693
004, 203, 1661810899.122955, Point_of_Interest_Analysis_2, 8, 00402444, 00402444, 00110269, 00129e70, 0014069b, 004078f9, 00402444, 00402462, 00402469, 0.0863162644411487, 0.34167785222205027
004, 204, 1661810926.258631, Point_of_Interest_Analysis_2, 9, 0040788f, 00402444, 00110269, 00129e70, 0014069b, 004078f9, 00402444, 00110269, 00129e70, 0.0871964390585222, 0.34424490786925965
004, 205, 1661810961.734936, Point_of_Interest_Triage_3, 1, 0040788f, 00402444, 00110269, 00129e70, 0040788f, 0014069b, 00402444, 00110269, 00129e70, 0.08792389680886756, 0.347546500820233
004, 206, 1661811000.570878, Point_of_Interest_Triage_3, 2, 004078e8, 00402444, 00110269, 00129e70, 0014069b, 004078f9, 00402444, 00110269, 00129e70, 0.08912463534423756, 0.35113318599394866
004, 207, 1661811003.333104, Point_of_Interest_Triage_3, 3, 0040788f, 0040788f, 00402444, 00110269, 00129e70, 0014069b, 004078e8, 0040788f, 00402444, 0.0890398938196008, 0.35144827962945685
004, 208, 1661811019.668860, Point_of_Interest_Triage_3, 4, 004078e8, 0040788f, 00402444, 004078e8, 00110269, 00129e70, 0040788f, 004078e8, 00402444, 0.0892738808933259, 0.35315499636141795
004, 209, 1661811046.246220, Point_of_Interest_Triage_3, 5, 0040788f, 0040788f, 00402444, 00110269, 00129e70, 004078e8, 004078e8, 0040788f, 00402444, 0.08988024526658403, 0.35583954506784776
004, 210, 1661811078.631172, Point_of_Interest_Analysis_3, 1, 0040788f, 0040788f, 00402444, 00110269, 00129e70, 0014069b, 004078e8, 0040788f, 00402444, 0.09060270424413275, 0.3585574833580418
004, 211, 1661811086.617894, Point_of_Interest_Analysis_3, 2, 0040788f, 0040788f, 00402444, 00110269, 00129e70, 0014069b, 0040788f, 004078e8, 00402444, 0.09075182804265866, 0.3593872100299986
004, 212, 1661811110.704635, Point_of_Interest_Analysis_3, 3, 0040778b, 0040788f, 00402444, 00110269, 00129e70, 0014069b, 0040788f, 00402444, 004078e8, 0.09152314829749213, 0.36181571133526624
004, 213, 1661811120.588817, Point_of_Interest_Analysis_3, 4, 0040778b, 0040788f, 0040778b, 00402444, 00110269, 00129e70, 0040788f, 00402444, 0040778b, 0.09161286964738477, 0.3628755785966328
004, 214, 1661811126.049696, Point_of_Interest_Analysis_3, 5, 00407878, 0040788f, 00407878, 0040778b, 00402444, 00110269, 0040778b, 0040788f, 00402444, 0.09185641646269303, 0.36351599033179044
004, 215, 1661811134.979798, Point_of_Interest_Analysis_3, 6, 0040778f, 0040788f, 00402444, 0040778b, 0040778f, 00110269, 0040788f, 0040778b, 00402444, 0.09227585915059498, 0.3645706574724824
004, 216, 1661811136.363374, Point_of_Interest_Analysis_3, 7, 0040778b, 0040778b, 0040788f, 00402444, 0040778f, 00110269, 0040778b, 0040778f, 00407878, 0.09223161894827613, 0.36477267493892285
004, 217, 1661811157.243996, Point_of_Interest_Analysis_3, 8, 004076e8, 0040788f, 0040778b, 00402444, 00110269, 00129e70, 0040778f, 0040788f, 0040778b, 0.09315223006199007, 0.36727061679146206
004, 218, 1661811161.630567, Point_of_Interest_Analysis_3, 9, 004076ad, 004076ad, 0040788f, 0040778b, 00402444, 00110269, 0040788f, 0040778b, 004076e8, 0.09260997299582156, 0.3678368887004908
004, 219, 1661811162.590700, Point_of_Interest_Analysis_3, 10, 004076ad, 004076ad, 0040788f, 0040778b, 00402444, 00110269, 004076ad, 0040788f, 0040778b, 0.0925881542759607, 0.3679933595856709
004, 220, 1661811184.221155, Point_of_Interest_Analysis_3, 11, 0040778b, 0040778b, 004076ad, 0040788f, 00402444, 00110269, 0040778b, 004076e8, 0040788f, 0.09331067527727677, 0.3707333845928154
004, 221, 1661811225.018482, Point_of_Interest_Analysis_3, 12, 004077ca, 0040778b, 0040788f, 00402444, 004076ad, 00110269, 004076ad, 0040778b, 0040788f, 0.09485083021663995, 0.3754124512926556
004, 222, 1661811322.699649, Point_of_Interest_Triage_4, 1, 0040778b, 0040778b, 0040788f, 00402444, 00129e70, 00110269, 0040778b, 0040788f, 00402444, 0.09769624366847793, 0.3855470487595583
004, 223, 1661811335.343854, Point_of_Interest_Triage_4, 2, 00407878, 0040778b, 00407878, 0040788f, 00402444, 00129e70, 0040778b, 0040778f, 0040788f, 0.09750620094836476, 0.3869192104558191
004, 224, 1661811377.728379, Point_of_Interest_Triage_4, 3, 0040778b, 0040778b, 0040788f, 00402444, 00129e70, 00110269, 0040778b, 00407878, 0040788f, 0.09862826985558487, 0.3913560569022371
004, 225, 1661811388.067596, Point_of_Interest_Analysis_4, 1, 0040778c, 0040778b, 0040778c, 0040788f, 00402444, 00129e70, 0040778b, 0040788f, 00407878, 0.09904550679644855, 0.39251476303463334
004, 226, 1661811445.076882, Point_of_Interest_Analysis_4, 2, 00407878, 0040778b, 0040788f, 00407878, 00129e70, 00402444, 0040778b, 0040788f, 00402444, 0.10056361920662617, 0.3984814322613291
004, 227, 1661811448.209464, Point_of_Interest_Analysis_4, 3, 00407878, 00407878, 0040778b, 0040788f, 00129e70, 00402444, 0040778b, 00407878, 0040778c, 0.10053721809602244, 0.3988688651479758
004, 228, 1661811451.392807, Point_of_Interest_Analysis_4, 4, 00407841, 00407878, 00407841, 0040778b, 0040788f, 00129e70, 00407878, 0040778b, 0040778c, 0.1007157253365408, 0.39929455578291323
004, 229, 1661811482.925234, Point_of_Interest_Analysis_4, 5, 0040781b, 00407878, 0040778b, 00129e70, 0040788f, 00110269, 00407878, 0040778b, 0040788f, 0.10201542854834697, 0.4029285309590915
004, 230, 1661811483.778525, Point_of_Interest_Analysis_4, 6, 00402170, 00402170, 00407878, 0040778b, 00129e70, 0040788f, 0040781b, 00407878, 0040778b, 0.10208641726374329, 0.4030610268517945
004, 231, 1661811494.428500, Point_of_Interest_Analysis_4, 7, 00402174, 00407878, 0040778b, 00402174, 00402170, 00129e70, 00407878, 0040778b, 00402170, 0.10270091407387097, 0.4044380407657939
004, 232, 1661811499.004588, Point_of_Interest_Analysis_4, 8, 00402170, 00402170, 00407878, 0040778b, 00129e70, 0040788f, 00402174, 00407878, 0040778b, 0.10278753211336027, 0.4050654210149032
004, 233, 1661811507.148054, Point_of_Interest_Analysis_4, 9, 0040778b, 0040778b, 00402170, 00407878, 00129e70, 00110269, 00402170, 00407878, 0040778b, 0.10305192317712343, 0.40617720466879714
004, 234, 1661811526.131621, Point_of_Interest_Analysis_4, 10, 00407878, 00407878, 0040778b, 00402170, 00129e70, 00110269, 0040778b, 00407878, 0040778f, 0.10371360934014523, 0.4086351181588253
004, 235, 1661811574.499673, Point_of_Interest_Analysis_4, 11, 0040781b, 0040778b, 00407878, 00129e70, 00110269, 00402444, 0040778b, 00407878, 00402170, 0.10504324773414209, 0.4144046524761886
004, 236, 1661811576.156545, Point_of_Interest_Analysis_4, 12, 0040781b, 0040781b, 0040778b, 00407878, 00129e70, 00110269, 0040781b, 0040778b, 00407878, 0.1049438166688203, 0.41464684386227324
004, 237, 1661811583.994032, Point_of_Interest_Analysis_4, 13, 0040781b, 0040781b, 0040778b, 00407878, 00129e70, 00110269, 0040781b, 0040778b, 00407878, 0.10518216153847607, 0.4157180449700925
004, 238, 1661811584.348182, Point_of_Interest_Analysis_4, 14, 00402170, 00402170, 0040781b, 0040778b, 00407878, 00129e70, 0040781b, 00402174, 0040778b, 0.10499578565628888, 0.41578922459459017
004, 239, 1661811599.632982, Point_of_Interest_Analysis_4, 15, 0040778b, 0040778b, 0040781b, 00402170, 00407878, 00129e70, 00407878, 0040781b, 00402170, 0.10548276127100016, 0.4179481673044674
004, 240, 1661811605.751890, Point_of_Interest_Analysis_4, 16, 00407841, 0040778b, 0040781b, 00407841, 00402170, 00407878, 0040781b, 0040778b, 00407878, 0.10519810701902631, 0.41883140397233404
004, 241, 1661811612.528001, Point_of_Interest_Analysis_4, 17, 00407841, 00407841, 0040778b, 0040781b, 00402170, 00407878, 0040781b, 0040778b, 00402170, 0.10535955253734107, 0.4198326092532281
004, 242, 1661811613.884071, Point_of_Interest_Analysis_4, 18, 00407841, 00407841, 0040778b, 0040781b, 00402170, 00407878, 00407841, 0040781b, 0040778b, 0.10536580940171783, 0.4200695052626912
004, 243, 1661811640.433610, Point_of_Interest_Analysis_4, 19, 00407848, 00407841, 0040778b, 0040781b, 00407878, 00402170, 00407841, 0040778b, 0040781b, 0.10637569990706698, 0.423860526704586
004, 244, 1661811643.968985, Point_of_Interest_Analysis_4, 20, 00407841, 00407841, 0040778b, 0040781b, 00407878, 00402170, 00407848, 00407841, 0040781b, 0.1064496867231362, 0.4244040701337173
004, 245, 1661811644.705428, Point_of_Interest_Analysis_4, 21, 00407841, 00407841, 0040778b, 0040781b, 00407878, 00402170, 00407841, 00407848, 0040781b, 0.10645143965907237, 0.4245462942627676
004, 246, 1661811646.169690, Point_of_Interest_Analysis_4, 22, 00407841, 00407841, 0040778b, 0040781b, 00407878, 00402170, 00407841, 00407848, 0040781b, 0.10649422129249478, 0.4248323694392693
004, 247, 1661811648.546202, Point_of_Interest_Analysis_4, 23, 00407839, 00407841, 00407839, 0040778b, 0040781b, 00407878, 00407841, 00407848, 0040778b, 0.10664270332433982, 0.4250081259782059
004, 248, 1661811650.481653, Point_of_Interest_Analysis_4, 24, 0040783b, 00407841, 0040783b, 0040778b, 00407839, 0040781b, 00407841, 00407839, 0040778b, 0.10679205190249143, 0.4253775598888018
004, 249, 1661811654.081044, Point_of_Interest_Analysis_4, 25, 0040783d, 00407841, 0040783d, 0040778b, 0040783b, 0040781b, 00407841, 0040783b, 0040778b, 0.10706810073320393, 0.42604781956042515
004, 250, 1661811659.129042, Point_of_Interest_Analysis_4, 26, 00407841, 00407841, 0040778b, 0040781b, 0040783d, 00407878, 00407841, 00407839, 00407848, 0.1073374781456675, 0.42696188580981237
004, 251, 1661811665.445057, Point_of_Interest_Analysis_4, 27, 0040785a, 00407841, 0040778b, 0040785a, 0040781b, 00407878, 00407841, 0040783b, 00407839, 0.10776001394122321, 0.4280805532962379
004, 252, 1661811668.665834, Point_of_Interest_Analysis_4, 28, 00407841, 00407841, 0040778b, 0040781b, 0040785a, 00407878, 00407841, 0040785a, 00407839, 0.10792277916777512, 0.42867833676894396
004, 253, 1661811722.406470, Point_of_Interest_Analysis_4, 29, 00407827, 00407841, 0040778b, 0040781b, 00407878, 00129e70, 00407841, 0040778b, 00402170, 0.11056448540581568, 0.43680931128852063
004, 254, 1661811734.140273, Point_of_Interest_Analysis_4, 30, 004077eb, 00407841, 0040778b, 004077eb, 0040781b, 00407878, 00407841, 0040778b, 0040781b, 0.11119598036368063, 0.438544123588333
004, 255, 1661811736.099754, Point_of_Interest_Analysis_4, 31, 004077eb, 004077eb, 00407841, 0040778b, 0040781b, 00407878, 00407841, 004077eb, 0040778b, 0.11116453109322573, 0.43888031208325684
004, 256, 1661811804.679288, Point_of_Interest_Analysis_4, 32, 004077eb, 00407841, 0040778b, 004077eb, 00129e70, 00110269, 00407841, 004077eb, 0040778b, 0.11378628479514422, 0.4484500243847181
004, 257, 1661811957.849415, Point_of_Interest_Analysis_4, 33, 00401313, 00407841, 0040778b, 00129e70, 00110269, 0014069b, 00407841, 004077eb, 0040778b, 0.11939156603742382, 0.4671973694690417
004, 258, 1661812019.271359, Point_of_Interest_Triage_5, 1, 00401e24, 00407841, 0040778b, 00129e70, 00110269, 0014069b, 00407841, 0040778b, 00129e70, 0.12170194539326597, 0.4743770221959215
004, 259, 1661812037.528066, Point_of_Interest_Triage_5, 2, 00401313, 00407841, 00401313, 0040778b, 00129e70, 00110269, 00401e24, 00407841, 0040778b, 0.12177469574168685, 0.4766001707590887
004, 260, 1661812049.446981, Point_of_Interest_Analysis_5, 1, 00401dfc, 00407841, 0040778b, 00401dfc, 00129e70, 00401313, 00401313, 00407841, 0040778b, 0.12234116539070572, 0.4781231825792206
004, 261, 1661812064.105402, Point_of_Interest_Analysis_5, 2, 00401dfc, 00401dfc, 00407841, 0040778b, 00129e70, 00110269, 00407841, 0040778b, 00401313, 0.12277196382081812, 0.4800273294590626
004, 262, 1661812077.608851, Point_of_Interest_Analysis_5, 3, 004012d4, 00407841, 00401dfc, 0040778b, 004012d4, 00129e70, 00401dfc, 00407841, 0040778b, 0.12340917464927337, 0.48181732260218446
004, 263, 1661812079.998611, Point_of_Interest_Analysis_5, 4, 00401dfc, 00401dfc, 00407841, 0040778b, 00129e70, 004012d4, 004012d4, 00401dfc, 00407841, 0.12341542007541706, 0.4821843239743442
004, 264, 1661812082.926125, Point_of_Interest_Analysis_5, 5, 00401e24, 00401dfc, 00401e24, 00407841, 0040778b, 00129e70, 00401dfc, 004012d4, 00401313, 0.12309876604612302, 0.48265723326191234
004, 265, 1661812087.900610, Point_of_Interest_Analysis_5, 6, 004012d4, 004012d4, 00401dfc, 00401e24, 00407841, 0040778b, 00401dfc, 00401e24, 00407841, 0.1231689222840206, 0.483456253732277
004, 266, 1661812091.585457, Point_of_Interest_Analysis_5, 7, 00401313, 00401313, 00401dfc, 004012d4, 00407841, 00401e24, 00401e24, 00401dfc, 004012d4, 0.12312732218627241, 0.48407208768044163
004, 267, 1661812267.238231, Point_of_Interest_Analysis_5, 8, 00401319, 00407841, 0040778b, 00129e70, 00110269, 0014069b, 00407841, 00401dfc, 00401313, 0.12930481087255505, 0.5060635634128209
004, 268, 1661812404.219502, Point_of_Interest_Analysis_5, 9, 00401dfc, 00407841, 00401dfc, 00129e70, 0040778b, 00110269, 00407841, 00401dfc, 00129e70, 0.13324005810545186, 0.5215038401649411
004, 269, 1661812404.261077, Point_of_Interest_Analysis_5, 10, 00401dfc, 00401dfc, 00407841, 00129e70, 0040778b, 00110269, 00401dfc, 004012d4, 00407841, 0.13306555037664486, 0.5215175501405406
004, 270, 1661812408.025967, Point_of_Interest_Analysis_5, 11, 00401e24, 00401dfc, 00401e24, 00407841, 00129e70, 0040778b, 00401dfc, 004012d4, 00407841, 0.13285198300942194, 0.5220878215534334
004, 271, 1661812413.572570, Point_of_Interest_Analysis_5, 12, 00401e24, 00401e24, 00401dfc, 00407841, 00129e70, 0040778b, 00401dfc, 00401e24, 00401313, 0.1330031664826716, 0.5228876053113511
004, 272, 1661812431.543437, Point_of_Interest_Analysis_5, 13, 00401e24, 00401e24, 00401dfc, 00407841, 00129e70, 0040778b, 00401e24, 00401dfc, 00401313, 0.13352797054263713, 0.525298066857419
004, 273, 1661812472.475042, Point_of_Interest_Analysis_5, 14, 00401378, 00401e24, 00401dfc, 00407841, 00129e70, 0040778b, 00401e24, 00401dfc, 00407841, 0.13498087424269642, 0.5304515249552247
004, 274, 1661812474.001175, Point_of_Interest_Analysis_5, 15, 00401313, 00401313, 00401e24, 00401dfc, 00407841, 00129e70, 00401378, 00401e24, 00401dfc, 0.1347438861749959, 0.5306884668442123
004, 275, 1661812476.173510, Point_of_Interest_Analysis_5, 16, 00401313, 00401313, 00401e24, 00401dfc, 00407841, 00129e70, 00401313, 00401dfc, 00401e24, 0.13479687557624173, 0.5310433652206
004, 276, 1661812518.548555, Point_of_Interest_Analysis_5, 17, 00404510, 00401313, 00401e24, 00407841, 00401dfc, 00129e70, 00401dfc, 00401313, 00401e24, 0.13642937273295344, 0.5366795306220932
004, 277, 1661812540.973983, Point_of_Interest_Triage_6, 1, 00404510, 00401313, 00401e24, 00404510, 00407841, 00401dfc, 00401313, 00401e24, 00401dfc, 0.13693260805736832, 0.5396117763259575
004, 278, 1661812544.999664, Point_of_Interest_Triage_6, 2, 00404510, 00404510, 00401313, 00401e24, 00407841, 00401dfc, 00404510, 00401313, 00401e24, 0.13697050655618018, 0.5402009382067701
004, 279, 1661812546.540340, Point_of_Interest_Triage_6, 3, 00404652, 00404652, 00404510, 00401313, 00401e24, 00407841, 00404510, 00401313, 00401e24, 0.13707788920406727, 0.5404629803201527
004, 280, 1661812548.556316, Point_of_Interest_Triage_6, 4, 00404510, 00404510, 00404652, 00401313, 00401e24, 00407841, 00404510, 00404652, 00401313, 0.13713690753194596, 0.5408220549498682
004, 281, 1661812592.061863, Point_of_Interest_Triage_6, 5, 0040464d, 00404510, 00401313, 00401e24, 00407841, 00401dfc, 00404510, 00404652, 00401e24, 0.1389618752516964, 0.5469771393986905
004, 282, 1661812597.477016, Point_of_Interest_Triage_6, 6, 00404651, 00404510, 00404651, 00401e24, 00401313, 00407841, 00404510, 0040464d, 00401e24, 0.1392590669623904, 0.5477827316883144
004, 283, 1661812598.642875, Point_of_Interest_Triage_6, 7, 0040464d, 0040464d, 00404510, 00404651, 00401e24, 00401313, 00404651, 00404510, 0040464d, 0.13903200623475434, 0.5479924025304321
004, 284, 1661812599.897758, Point_of_Interest_Triage_6, 8, 0040463c, 0040463c, 0040464d, 00404510, 00404651, 00401e24, 0040464d, 00404651, 00404510, 0.1391488739940752, 0.5482364443814807
004, 285, 1661812618.392005, Point_of_Interest_Triage_6, 9, 00404510, 00404510, 0040464d, 00401e24, 00401313, 00407841, 00404510, 0040464d, 00404652, 0.14002206003487835, 0.5511628843534826
004, 286, 1661812767.803664, Point_of_Interest_Analysis_6, 1, 00404510, 00404510, 00407841, 00129e70, 00401e24, 00401313, 00404510, 00404652, 0040464d, 0.1452870735515417, 0.5707466681818529
004, 287, 1661812832.349386, Point_of_Interest_Analysis_6, 2, 00400000, 00404510, 00407841, 00129e70, 00401e24, 00110269, 00404510, 00407841, 00129e70, 0.14505154673796242, 0.5787165230043758
004, 288, 1661812873.967162, Ghidra_User_Preferences_1, 1, 00400020, 00404510, 00407841, 00129e70, 00110269, 00401e24, 00404510, 00407841, 00129e70, 0.14666559021245218, 0.5838704077946409
004, 289, 1661812874.849345, Ghidra_User_Preferences_1, 2, 0040463c, 0040463c, 00404510, 00407841, 00129e70, 00110269, 00400020, 00404510, 00407841, 0.14598198454349764, 0.5840178523910089
